Code,Country,GDP,Region,Group Type,Income Level,Fatalities,Wounded,Latitude,Longitude,Casualties,Group Name
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,15.0,3.0,17.3972,43.4829,18.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,1.0,13.780963,43.722141,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,0.0,13.857456,43.328989,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.025897,44.511191,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.029539,44.541689,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.037138,44.533929,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.020658,44.559986,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.9831,45.4335,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.982531,45.398112,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,2.0,13.978683,45.429204,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.760978,43.778078,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,2.0,15.686526,43.597215,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,2.0,14.782391,42.973093,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.892377,44.775989,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.891117,44.77305,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.837738,44.92418,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.845926,44.893436,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,12.94351,43.415149,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.474214,43.948709,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.474214,43.948709,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,16.836984,44.387307,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,5.0,,14.025897,44.511191,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,5.0,13.586484,44.024105,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,7.0,17.0,14.782391,42.973093,24.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.854199,44.705339,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,1.0,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.788463,42.978302,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,1.0,16.917493,43.762411,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.611265,43.130757,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.611265,43.130757,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,0.0,14.139522,43.224334,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.638078,43.055116,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,15.325444,44.211895,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.940011,48.789753,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,4.0,13.675215,43.855334,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,3.0,13.604987,43.93073,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,,,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,14.057573,44.431582,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.149031,43.49545,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,9.0,5.0,14.638078,43.055116,14.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.152534,43.467201,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.638078,43.055116,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,4.0,,14.057382,45.449739,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.826605,44.690594,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.625981,43.108244,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.185272,43.226392,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,14.797392,43.013472,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.17016,44.690283,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.93407,44.489873,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.835264,44.500569,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.925271,44.453051,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,24.0,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,3.0,13.820278,43.848333,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.096671,43.200609,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,6.0,13.774575,43.889296,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,12.819797,44.842153,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.620978,43.667243,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,0.0,14.727395,42.960963,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,6.0,0.0,13.932151,44.475451,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,5.0,0.0,13.530379,43.996322,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,4.0,13.961868,45.46715,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.248495,43.255866,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,16.021414,43.311389,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.887328,44.648522,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.715037,44.59181,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.904555,44.641118,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.987778,44.636944,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.911723,44.666561,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,4.0,0.0,16.246876,43.470482,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.534105,43.950216,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,9.0,,13.98333,45.580362,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.803022,45.809575,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,16.0,8.0,13.907223,44.675483,24.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.655502,44.025393,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,13.586484,44.024105,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,0.0,13.586484,44.024105,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,13.907223,44.675483,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.550455,44.397706,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,6.0,13.826605,44.690594,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.753066,44.485546,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.183333,43.226113,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,6.0,0.0,14.782391,42.973093,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,13.918721,44.683806,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,14.207505,44.767785,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,16.0,,13.911723,44.666561,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,13.936303,43.504492,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.646667,44.636944,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.665944,43.684925,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.785753,43.213652,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,4.0,0.0,13.541231,43.355745,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.785753,43.213652,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,4.0,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.856729,44.669198,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,13.856729,44.669198,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,2.0,14.509799,45.373798,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.911723,44.666561,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.881963,44.691315,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.911723,44.666561,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.911723,44.666561,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.987042,44.672206,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.693413,44.693882,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,14.604753,44.937979,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.166707,45.830797,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.91885,44.673078,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.931439,44.675178,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.739891,44.720672,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,12.831505,44.784805,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.547629,45.371945,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.551455,44.940004,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,6.0,13.471338,44.024075,8.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.287945,44.277006,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.309203,45.539101,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.974305,44.171363,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.953639,44.032151,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.027068,43.97099,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.81011,44.208388,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.911516,44.266645,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.586484,44.024105,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,5.0,13.739891,44.720672,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,1.0,13.586484,44.024105,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,4.0,13.586484,44.024105,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.931663,43.479276,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.932315,43.480676,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.931337,43.478924,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.931347,43.47895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.782391,42.973093,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,4.0,15.506327,44.060301,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,0.0,,,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,2.0,13.931663,43.479276,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,4.0,13.739891,44.720672,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.148959,44.85055,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,4.0,13.931663,43.479276,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,14.647828,43.128153,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.930641,44.707936,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.892652,44.769246,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.91885,44.673078,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.935563,44.668702,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,8.0,,13.413117,43.637531,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.138407,43.177731,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,6.0,14.727395,42.960963,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,17.290558,43.343358,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,0.0,16.107149,44.551723,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.960929,43.243385,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,1.0,14.338624,45.075507,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.702664,44.733569,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.410057,45.374357,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,10.0,20.0,14.782391,42.973093,30.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,,14.727395,42.960963,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,3.0,13.830159,43.363125,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,2.0,14.782391,42.973093,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,7.0,0.0,13.947197,44.71624,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.377519,43.269813,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,10.0,,13.91657,44.682434,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,10.0,,13.91657,44.682434,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.804983,44.775642,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.805657,44.777725,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,3.0,16.088032,44.724587,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,3.0,14.185272,43.226392,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.638078,43.055116,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,8.0,6.0,13.397315,44.097375,14.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,13.0,,13.810989,44.77466,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.84755,46.025992,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.449888,45.018687,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.586484,44.024105,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.126612,43.164551,0.0,Houthi extremists (Ansar Allah)
